"id";"type_hebergement_id";"lieu_id";"nom_etablissement";"etoiles";"adresse";"tel1";"tel2";"fax";"mail";"latitude";"longitude";"localisation_validee";"google_map_id"
"5014";"2";"894";"CAMPING LE CARREFOUR";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5015";"4";"632";"SPI - LES ANGLES IMMO - FORMI";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5016";"4";"632";"SPI - LES ANGLES IMMO - CV - FORMI";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5017";"4";"632";"SPI - LES ANGLES IMMO - LES ANGLES";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5018";"4";"632";"SPI - LES ANGLES IMMO - CV - LES ANGLES";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5019";"4";"632";"SPI - LES ANGLES IMMO - ENTREE VILLAGE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5020";"4";"632";"SPI - LES ANGLES IMMO - SECTEUR BALCERE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5021";"4";"632";"SPI - LES ANGLES IMMO - CHEM SOULA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5022";"4";"632";"SPI - LES ANGLES IMMO - PLA DEL MIR";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5023";"4";"632";"SPI - LES ANGLES IMMO - TELECABINES";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5024";"4";"632";"SPI - LES ANGLES IMMO - SORTIE FORMIGUERES";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5025";"4";"632";"SPI - LES ANGLES IMMO - MATEMALE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5027";"1";"916";"HOTEL SUR LA CORNICHE";"1";"26 route de la Corniche. 74500. Évian-les-Bains";NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5028";"4";"916";"AGENCE CABINET GRENECHE IMMOBILIER";NULL;"1 quai de Blonay 74500 Évian-les-Bains";NULL;NULL;NULL;NULL;"46.4013455765";"6.5924215327";"1";NULL
"5029";"4";"5";"SPI - FLAINE HI - FLAINE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5030";"4";"5";"SPI - FLAINE HI - FLAINE HAMEAU";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5031";"4";"921";"AGENCE LE YETI";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5032";"4";"873";"AGENCE IMMOBILIERE MAEVA.COM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5033";"4";"844";"SPI - ADOUR - Centre de station ARTOUSTE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5034";"4";"844";"SPI - ADOUR - Centre Station ARTOUSTE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5035";"4";"844";"SPI - ADOUR - Face a la Telecabine ARTOUSTE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5036";"1";"728";"HOTEL ARMANCETTE";"5";"4088 Rte de Saint-Nicolas, 74170 Saint-Gervais-les-Bains, France";NULL;NULL;NULL;NULL;"45.8524812";"6.7236592";"1";"ChIJObacCpZZiUcRkv4MBlEaPH4"
"5037";"1";"728";"HOTEL LE SAINT GERVAIS";"4";"680 Rue du Mont Lachat, 74170 Saint-Gervais-les-Bains, France";NULL;NULL;NULL;NULL;"45.892523";"6.713385";"0";"ChIJsdcwixtXiUcRSr3KIYfHy5o"
"5038";"9";"148";"CHALET LA TERRASSE DU MONT BLANC";NULL;"50 Route du Perron, 74700 Cordon";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5039";"8";"874";"PARTICULIER A PARTICULIER PYRENEES 2000 CM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5040";"8";"874";"PARTICULIER A PARTICULIER PYRENEES 2000 LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5041";"4";"96";"SPI - AVORIAZ - AMARA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5042";"4";"96";"SPI - AVORIAZ - CENTRE FESTIVAL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5043";"4";"96";"SPI - AVORIAZ - HAUTS FORTS";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5044";"4";"96";"SPI - AVORIAZ - QUARTIER FALAISE";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5045";"4";"96";"SPI - AVORIAZ - VILLAGE DES CROZATS";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5046";"4";"96";"SPI - AVORIAZ - VILLAGE DES DROMONTS";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5047";"4";"96";"SPI - AVORIAZ - VILLAGE DES RUCHES";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5048";"8";"923";"PARTICULIER A PARTICULIER VILLAGES PYRENEES CATALANES Cm";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5049";"8";"923";"PARTICULIER A PARTICULIER VILLAGES PYRENEES CATALANES LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5050";"1";"936";"HOTEL BRASSERIE LE PALAIS";"2";"11  bd. Général Dessaix 74200 - Thonon-les-Bains";NULL;NULL;NULL;NULL;"46.3689463";"6.4770189";"1";NULL
"5051";"2";"844";"CAMPING MUNICIPAL AU PIED DE L'AUBISQUE";NULL;"Au pied de l'Aubisque, 64440 Béost, France";NULL;NULL;NULL;NULL;"42.9965578";"-0.4196432";"1";"ChIJWdFAImi7Vw0Rh1sUWVmPWno"
"5052";"8";"940";"Particulier à Particulier Autres Morillon CM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5053";"8";"940";"Particulier à Particulier Autres Morillon LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5054";"8";"10";"PARTICULIER A PARTICULIER PEISEY NANCROIX LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5055";"2";"894";"CAMPING LE LAGON (MAEVA)";"3";"CAMPING LE LAGON D'ARGELES, 25 Av. Molière, 66700 Argelès-sur-Mer, France";NULL;NULL;NULL;NULL;"42.5506746";"3.0310886";"1";"ChIJx1KT-0h_sBIRW3aEmPX7of0"
"5056";"2";"894";"CAMPING LE LAGON (SANS MAEVA)";"3";"CAMPING LE LAGON D'ARGELES, 25 Av. Molière, 66700 Argelès-sur-Mer, France";NULL;NULL;NULL;NULL;"42.5506746";"3.0310886";"1";"ChIJx1KT-0h_sBIRW3aEmPX7of0"
"5057";"2";"894";"CAMPING ARGELES VACANCES (MAEVA)";"4";"Chem. de Negue Bous, 66700 Argelès-sur-Mer, France";NULL;NULL;NULL;NULL;"42.5605795";"3.0189281";"1";"ChIJzxYiWil_sBIRDbda7hyoHgw"
"5058";"2";"894";"CAMPING ARGELES VACANCES (SANS MAEVA)";"4";"Chem. de Negue Bous, 66700 Argelès-sur-Mer, France";NULL;NULL;NULL;NULL;"42.5605795";"3.0189281";"1";"ChIJzxYiWil_sBIRDbda7hyoHgw"
"5059";"3";"918";"RESIDENCE OASIS LES PORTES DU SOLEIL";"1";NULL;NULL;NULL;NULL;NULL;"46.2940832";"6.7816778";"1";
"5060";"3";"928";"RESIDENCE MVA LES CHALETS DU BERGER BASE";"3";"RD 913 B La Féclaz 73230 LA FÉCLAZ";NULL;NULL;NULL;NULL;"45.648177";"5.9822277";"1";NULL
"5061";"3";"928";"RESIDENCE MVA LES CHALETS DU BERGER PREMIUM";"3";"RD913B, 73230 La Féclaz";NULL;NULL;NULL;NULL;"45.648177";"5.9822277";"1";NULL
"5063";"8";"928";"PARTICULIER A PARTICULIER LA FECLAZ CM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5064";"8";"928";"PARTICULIER A PARTICULIER LE REVARD CM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5065";"8";"930";"PARTICULIER A PARTICULIER LES AILLONS CM";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5067";"8";"931";"PARTICULIER A PARTICULIER - AUTRE GRAND CHAMBERY VALLEE - LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5068";"8";"930";"PARTICULIER A PARTICULIER - LES AILLONS - LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5069";"8";"929";"PARTICULIER A PARTICULIER - CHAMBERY - LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5070";"8";"934";"PARTICULIER A PARTICULIER - AUTRE BAUGES - LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5071";"9";"841";"GITE COMMUNAL RECANTOU QUERIGUT";NULL;"Village, 09460 Quérigut, France";NULL;NULL;NULL;NULL;"42.6988571";"2.0973659";"0";"ChIJ21iZN2WSrxIRsazXzM47ttU"
"5072";"9";"841";"GITE COMMUNAL CARCANIERES";NULL;"09460 Carcanières, France";NULL;NULL;NULL;NULL;"42.715057";"2.109289";"0";"ChIJny6CFeuSrxIR4F5DL5z2BgQ"
"5073";"9";"841";"GITE COMMUNAL LE PLA";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5074";"9";"841";"GITE COMMUNAL LE PUCH";NULL;"4-8 Le Village, 09460 Le Puch, France";NULL;NULL;NULL;NULL;"42.7181023";"2.100799";"0";"ChIJWd2krFCSrxIRmfbVHuBUKYQ"
"5075";"9";"841";"GITE COMMUNAL MIJANES";NULL;"09460 Mijanès, France";NULL;NULL;NULL;NULL;"42.730044";"2.055884";"0";"ChIJP8ZskDeQrxIR4FdDL5z2BgQ"
"5076";"9";"841";"GITE COMMUNAL ROUZE";NULL;"Le Pont, 09460 Rouze, France";NULL;NULL;NULL;NULL;"42.7302751";"2.0688805";"0";"ChIJ_WSiQdOTrxIR4w1uAub0t9M"
"5077";"9";"841";"LE SAPIN ROUGE";NULL;"Rue de l ecole, 09460 Artigues, France";NULL;NULL;NULL;NULL;"42.7174793";"2.0691891";"0";"ChIJv14uByiSrxIRfVmbiwgTYB4"
"5078";"1";"934";"HOTEL LE SAINT JEAN";"1";"2496 Route des Bauges, 73230 Saint-Jean-d'Arvey";NULL;NULL;NULL;NULL;"45.5858903";"5.996466";"1";
"5079";"2";"943";"CAMPING MUNICIPAL D'ANNECY LE BELVEDERE";NULL;"8 route du Semnoz, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8908807";"6.1319877";"0";
"5080";"2";"944";"CAMPING LE FAMILIAL";NULL;"400 route de Magnonnet, 74410 Duingt";NULL;NULL;NULL;NULL;"45.8244827";"6.1856174";"1";NULL
"5081";"2";"944";"CAMPING LE CRETOUX";NULL;"1059 route d'Entredozon, 74410 Saint Jorioz";NULL;NULL;NULL;NULL;"45.8176665032";"6.1479550196";"1";NULL
"5082";"2";"944";"CAMPING MUNICIPAL LES CHAMPS FLEURIS";NULL;"631 voie Romaine,Les Perris, 74410 Duingt";NULL;NULL;NULL;NULL;"45.8268451045";"6.1883787061";"1";NULL
"5083";"2";"944";"CAMPING DE L'ALOUA";NULL;"492 route de Piron,74320 Sevrier";NULL;NULL;NULL;NULL;"45.8437391047";"6.1545815283";"1";NULL
"5084";"2";"944";"CAMPING LES RIVES DU LAC";NULL;"331 chemin des Communaux, 74320 Sevrier";NULL;NULL;NULL;NULL;"45.8487932661";"6.1511735";"1";NULL
"5085";"2";"944";"CAMPING AU COEUR DU LAC";NULL;"3233 route d'Albertville, RD 1508, 74320 SEVRIER";NULL;NULL;NULL;NULL;"45.8550132858";"6.1442659415";"1";NULL
"5086";"2";"10";"CAMPING L'EDEN (GLOBAL)";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5087";"2";"944";"CAMPING LA CHAPELLE SAINT CLAUDE";NULL;"125 route du ponton, Angon, 74290 Talloires";NULL;NULL;NULL;NULL;"45.8261284727";"6.2201180841";"1";NULL
"5088";"2";"944";"CAMPING LE CLOS DON JEAN";NULL;"435 route du Clos Don Jean, 74290 Menthon-Saint-Bernard";NULL;NULL;NULL;NULL;"45.8631283";"6.1969945";"1";
"5089";"2";"944";"CAMPING L.A.C LAC D'ANNECY CAMPING";NULL;"1184 route d'Albertville, 74410 Saint-Jorioz";NULL;NULL;NULL;NULL;"45.8307205026";"6.178216";"1";
"5090";"2";"944";"CAMPING LE PANORAMIC";NULL;"22 chemin des Bernets, 74320 Sevrier";NULL;NULL;NULL;NULL;"45.8429981";"6.1414909";"1";NULL
"5091";"2";"944";"CAMPING DE LA PLAGE ATC-ROUTES DU MONDE";NULL;"1 route de la Brune, 74290 Veyrier-du-Lac";NULL;NULL;NULL;NULL;"45.8794032";"6.1759533";"1";NULL
"5092";"2";"944";"CAMPING EUROPA";NULL;"1444 route d'Albertville, 74410 Saint-Jorioz";NULL;NULL;NULL;NULL;"45.8300655846";"6.181747119";"1";NULL
"5093";"2";"944";"CAMPING L'HORIZON";NULL;"Les Granges, 754 le thoron, 74290 Talloires";NULL;NULL;NULL;NULL;"45.845669157";"6.2130870278";"1";NULL
"5094";"2";"944";"CAMPING LE SOLITAIRE DU LAC";NULL;"615 route de Sales, 74410 Saint-Jorioz";NULL;NULL;NULL;NULL;"45.8407033715";"6.1646838675";"1";NULL
"5095";"1";"944";"HOTEL CLOS MARCEL";"4";"410 allée de la Plage, 74410 Duingt";NULL;NULL;NULL;NULL;"45.828927";"6.190925";"1";
"5096";"1";"943";"HOTEL NOVEL-LA MAMMA";"3";"69 avenue de France, Quartier Novel, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9189936";"6.1317978";"1";
"5097";"1";"944";"HOTEL BEAUREGARD INTERHOTEL";"3";"691 route d'Albertville, 74320 Sevrier";NULL;NULL;NULL;NULL;"45.8771443";"6.1421846";"1";
"5098";"1";"944";"HOTEL LA CHARPENTERIE";"3";"72 rue André Theuriet, 74290Talloires";NULL;NULL;NULL;NULL;"45.8389965";"6.2148769";"1";NULL
"5099";"1";"943";"HOTEL LE FLAMBOYANT";"3";"52 rue des Mouettes, Les Barattes, 74940 Annecy-le-Vieux";NULL;NULL;NULL;NULL;"45.9120054";"6.1549805";"1";
"5100";"1";"944";"HOTEL AUBERGE DU PERE BISE";"5";"303 route du Port, 74290 Talloires";NULL;NULL;NULL;NULL;"45.83925";"6.2108";"1";NULL
"5101";"1";"943";"HOTEL BEST WESTERN HOTEL INTERNATIONAL";"3";"19 avenue du Rhône, Quartier centre ville Gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9000006337";"6.1157117791";"1";
"5102";"1";"943";"HOTEL IMPERIAL PALACE";"4";"Allée de l&#039;Impérial, Quartier Imperial, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9038027917";"6.1446651676";"0";
"5103";"1";"944";"HOTEL L'ABBAYE DE TALLOIRES";"4";"Chemin des Moines, 74290 Talloires";NULL;NULL;NULL;NULL;"45.8410246735";"6.211161463";"1";
"5104";"1";"943";"HOTEL CATALPA";"3";"34 avenue d&#039;Albigny, Quartier Impérial, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9055537";"6.1443052";"1";
"5105";"1";"943";"HOTEL SPLENDID";"3";"4 quai Eustache Chappuis, Quartier centre ville mairie, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9007033";"6.127467";"1";
"5106";"1";"944";"HOTEL BEAU SEJOUR";"2";"161 allée des Tennis, 74290 Menthon-Saint-Bernard";NULL;NULL;NULL;NULL;"45.8616697";"6.1882293";"1";NULL
"5107";"1";"944";"HOTEL LES GRILLONS";"3";"1199 route d'Angon, 74290 Talloires";NULL;NULL;NULL;NULL;"45.825272";"6.2247802";"1";NULL
"5108";"1";"943";"HOTEL MERCURE ANNECY SUD";"4";"RN 201, 76 Avenue d'Aix les bains, 74600 Seynod";NULL;NULL;NULL;NULL;"45.8893547";"6.1062259";"0";
"5109";"1";"943";"HOTEL DES MARQUISATS";"3";"6 chemin de Colmyr, Quartier Marquisats, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8897396";"6.1384134";"1";
"5110";"1";"943";"HOTEL LES MUSES (ANCOR)";"3";"61 Rue Centrale, 74940 Annecy, France";NULL;NULL;NULL;NULL;"45.9065576";"6.1554291";"1";"ChIJOYDOl8iPi0cRVzrf9UkaDxc"
"5111";"1";"945";"HOTEL LOGIS-CITOTEL ANNECY NORD ARGONAY";"3";"3 Place Arthur Lavy, 74370 Argonay";NULL;NULL;NULL;NULL;"45.9448694";"6.1402239";"1";NULL
"5112";"1";"943";"HOTEL LE BEL ABRI - PETIT PORT";"3";"5 Avenue de Chavoires, 74940 Annecy-le-Vieux";NULL;NULL;NULL;NULL;"45.9054494";"6.1593912";"1";
"5113";"1";"943";"HOTEL NOVOTEL";"4";"1 Avenue Berthollet, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9028244936";"6.1224659";"0";
"5114";"8";"936";"PARTICULIER A PARTICULIER THONON LES BAINS LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5115";"8";"937";"PARTICULIER A PARTICULIER THONON AUTRE LK";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5116";"1";"944";"BLACK BASS HOTEL";"5";"921 route d'Albertville, 74320 Sevrier";NULL;NULL;NULL;NULL;"45.8753314687";"6.1423288706";"1";
"5117";"1";"943";"HOTEL LES TERRASSES";"3";"15 rue Louis Chaumontel, Quartier centre ville Gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9038563";"6.1199056";"1";
"5118";"1";"943";"HOTEL DU CHATEAU";"2";"16 rampe du Château, Quartier centre ville mairie, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8978508";"6.1250039";"1";
"5119";"1";"943";"HOTEL BONLIEU";"3";"5 rue de Bonlieu, Quartier Impérial, 74000 Annecy";NULL;NULL;NULL;NULL;"45.903469806";"6.1285059951";"1";
"5120";"1";"944";"HOTEL VILLA RIVA";"2";"12 rue de la Tournette, 74290 Veyrier-du-Lac";NULL;NULL;NULL;NULL;"45.8816718";"6.1788172";"1";
"5121";"1";"943";"HOTEL IBIS CRAN GEVRIER (ANCIEN BALLADINS)";"3";"38 avenue de la République, 74960 Cran-Gevrier";NULL;NULL;NULL;NULL;"45.9076989";"6.1078081";"1";
"5122";"1";"945";"HOTEL B&B ARGONAY";"2";"50 impasse de la Lécherte, 74370 Argonay";NULL;NULL;NULL;NULL;"45.9434278556";"6.1298389749";"1";NULL
"5123";"1";"943";"HOTEL CAMPANILE ANNECY SUD";"3";"4 impasse des Crêts, 74960 Cran-Gevrier";NULL;NULL;NULL;NULL;"45.9003437";"6.1029019";"1";NULL
"5124";"1";"943";"HOTEL ALLOBROGES PARK HOTEL";"3";"11 rue Sommeiller, Quartier centre ville Gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.902395";"6.1238393386";"1";
"5125";"1";"943";"HOTEL LES TRESOMS - LAKE AND SPA RESORT";"4";"15 Bd de la Corniche, 74000 Annecy, France";NULL;NULL;NULL;NULL;"45.8896159";"6.13697";"0";"ChIJa37qX-KPi0cR55y4CZ8M0I0"
"5126";"1";"943";"HOTEL AUBERGE DU LYONNAIS";"2";"9 rue de la République, quartier centre ville mairie, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8990415";"6.124109";"1";NULL
"5127";"1";"944";"HOTEL LES ACACIAS BELLEVUE";"2";"14  route d'Annecy, 74290 Veyrier-du-Lac";NULL;NULL;NULL;NULL;"45.8869466";"6.1746237";"1";NULL
"5128";"1";"943";"HOTEL BELLEVUE";"2";"90 avenue de Genève, Quartier Romains,74000 Annecy";NULL;NULL;NULL;NULL;"45.9193287";"6.1241619";"1";
"5129";"1";"943";"HOTEL LE PRE CARRE";"4";"27 rue Sommeiller, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9024470012";"6.1260860669";"1";
"5130";"1";"943";"HOTEL CAMPANILE ANNECY CENTRE GARE";"3";"37 rue Vaugelas, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9010606331";"6.1226615";"1";
"5131";"1";"943";"HOTEL BEST WESTERN CARLTON";"4";"5 rue des Glières, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9003078";"6.1222281798";"1";
"5132";"1";"943";"HOTEL DU NORD";"2";"24 rue Sommeiller, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9020286991";"6.1248223221";"1";
"5133";"1";"944";"HOTEL LES TILLEULS";"2";"167 route de l'Ancienne Gare, 74410 Saint-Jorioz";NULL;NULL;NULL;NULL;"45.834139371";"6.1667446209";"1";NULL
"5134";"1";"943";"HOTEL ICONE HOTEL";"2";"1 faubourg des Balmettes, quartier centre ville mairie, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8972056";"6.1227971362";"1";
"5135";"1";"943";"HOTEL IBIS ANNECY CENTRE VIEILLE VILLE";"3";"12 rue de la gare, quartier centre ville mairie, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8983363672";"6.1224778761";"1";
"5136";"1";"943";"HOTEL MERCURE ANNECY CENTRE";"4";"26 rue Vaugelas, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9014158";"6.1239177";"1";
"5137";"1";"944";"HOTEL BEAU SITE TALLOIRES";"3";"118 rue André Theuriet, BP4, 74290 Talloires";NULL;NULL;NULL;NULL;"45.8385790593";"6.2145528754";"1";NULL
"5138";"1";"943";"HOTEL PALAIS DE L'ISLE";"3";"13 rue Perrière,quartier centre ville mairie, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8981818";"6.1275203";"1";
"5139";"1";"943";"HOTEL ATIPIK HOTEL ALEXANDRA";"2";"19 rue Vaugelas, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.901362";"6.12525";"1";
"5140";"1";"943";"HOTEL FASTHOTEL";"2";"2 rue Gustave Eiffel, Z.I. des Césardes, 74600 Seynod";NULL;NULL;NULL;NULL;"45.8868172";"6.0734468";"1";NULL
"5141";"1";"943";"HOTEL DES ALPES";"2";"12 rue de la Poste, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9016648";"6.123032";"1";
"5142";"1";"944";"HOTEL AUBERGE LE SEMNOZ";"2";"Route de Monnetier,  74410 Saint-Jorioz";NULL;NULL;NULL;NULL;"45.825483614";"6.1515738889";"1";NULL
"5143";"1";"943";"HOTEL KYRIAD";"3";"72 route des Creuses, 74960 Cran-Gevrier";NULL;NULL;NULL;NULL;"45.8921605652";"6.0902532798";"1";
"5144";"1";"944";"HOTEL LE PALACE DE MENTHON";"5";"665 route des Bains, 74290 Menthon-Saint-Bernard";NULL;NULL;NULL;NULL;"45.8544515653";"6.1890994595";"1";
"5145";"1";"943";"HOTEL LE CLOS DES SENS";"5";"13 rue Jean Mermoz, 74940 Annecy-le-Vieux";NULL;NULL;NULL;NULL;"45.9178412557";"6.1445464172";"1";
"5146";"1";"943";"HOTEL IBIS STYLES ANNECY GARE CENTRE";"3";"1 place Mandallaz, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8991114969";"6.1145644639";"0";
"5147";"1";"943";"HOTEL ACE HOTEL";"3";"8 boulevard du Semnoz, 74600 Seynod";NULL;NULL;NULL;NULL;"45.8804791";"6.096632";"1";
"5148";"1";"943";"HOTEL DE PARIS";"2";"15 boulevard Jacques Replat, quartier centre ville gare, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9038143";"6.1176945";"1";
"5149";"1";"944";"HOTEL COTTAGE BISE";"4";"Le port, 74290 Talloires";NULL;NULL;NULL;NULL;"45.840134";"6.211172";"1";NULL
"5150";"1";"944";"HOTEL DU LAC";"3";"40 rue André Theuriet, 74290 Talloires";NULL;NULL;NULL;NULL;"45.8391453";"6.2140852";"1";NULL
"5151";"1";"943";"HOTEL HEBE (ANCIEN ALERY)";"4";"5 Av. d'Aléry, 74000 Annecy, France";NULL;NULL;NULL;NULL;"45.9002458";"6.1203042";"1";"ChIJsaLKOmqPi0cRvjIVSVTJZNU"
"5152";"1";"944";"HOTEL YOANN CONTE";"5";"13, vieille route des Pensières, 74290 Veyrier-du-Lac";NULL;NULL;NULL;NULL;"45.8888902";"6.1720521";"1";NULL
"5153";"1";"944";"HOTEL L'EDELWEISS";"2";"Col de la Forclaz, 74210 Montmin";NULL;NULL;NULL;NULL;"45.8095711773";"6.2457104001";"1";NULL
"5154";"1";"944";"HOTEL RESIDEL";"2";"20 chemin des Aires, 74320 Sevrier";NULL;NULL;NULL;NULL;"45.8535765121";"6.1434076754";"1";NULL
"5155";"1";"943";"HOTEL LA MASCOTTE";"2";"20 RUE DU CAPITAINE BAUD 74940  ANNECY-LE-VIEUX";NULL;NULL;NULL;NULL;"45.9157382";"6.1495814828";"1";NULL
"5156";"1";"943";"HOTEL SURE HOTEL BY BEST WESTERN (ancien HOTEL BEST HOTEL ANNECY)";"3";"138 rue des Pâquerettes, 74960 Cran-Gevrier";NULL;NULL;NULL;NULL;"45.9005638";"6.1002861";"1";
"5157";"9";"945";"GITE NATURE LA BIOLETTE";NULL;"Chez Gaillard, 74320 Leschaux";NULL;NULL;NULL;NULL;"45.7548535672";"6.1163590317";"1";
"5158";"5";"943";"VV AUBERGE DE JEUNESSE HI ANNECY";NULL;"4 route du Semnoz, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8915264447";"6.1336191693";"1";
"5159";"5";"945";"VV CENTRE D'ELEVAGE DE POISY";NULL;"845 route de l'Ecole d'Agriculture, 74330 Poisy";NULL;NULL;NULL;NULL;"45.9276836";"6.0671208";"1";
"5160";"5";"943";"VV ANNECY HOSTEL";NULL;"32 avenue de Loverchy, 74000 Annecy";NULL;NULL;NULL;NULL;"45.8937314";"6.1177746";"1";
"5161";"5";"944";"VV LES ALERIONS - ETHIC ETAPES";NULL;"496 route de Bluffy, 74290 Talloires";NULL;NULL;NULL;NULL;"45.8547896";"6.2139441";"1";
"5162";"5";"943";"VV ECO-BIVOUAC VILLAGE D'IGLOOS D'ANNECY-SEMNOZ";NULL;"Station du Semnoz - Les Rochers Blancs, 74000 Annecy";NULL;NULL;NULL;NULL;"45.9046555";"6.1138577";"1";NULL
"5163";"5";"943";"CENTRE JEAN XXIII";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";
"5164";"5";"945";"VV INSOLITE L'OREE DES BORNES";NULL;"51 Chemin de Charion, Evires, 74570 Fillière";NULL;NULL;NULL;NULL;"46.038468";"6.211963";"1";NULL
"5165";"4";"125";"AGENCE MAEVA.COM CHATEL";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";NULL
"5166";"3";"943";"RT ADAGIO ANNECY CENTRE";"4";"2 Pl. Marie Curie, 74000 Annecy, France";NULL;NULL;NULL;NULL;"45.9032717";"6.1227031";"0";"ChIJWcxnlPePi0cRpo-nAdLKJpk"
"5167";"3";"944";"RT RESIDENCE FLORIMONTANE";"3";"32 chemin des Sablons, 74290 Talloires";NULL;NULL;NULL;NULL;"45.8528749986";"6.2045245902";"1";NULL
